PC1,PC2,Cluster
-2.032143013853607,0.20949955278281862,0
-0.5088771621483709,-0.8153076913318917,1
-0.48655580041969443,0.3322086742256143,3
-1.3793166347179076,0.42890375028192484,0
-1.5592628801562964,0.2810328869365352,0
-1.5975173252812267,0.26949710636423074,0
3.3730143354277975,0.3680457618447639,2
-1.836771796473717,-0.2541789515995801,0
-1.2132206620237465,0.5465698770709492,0
-0.1203485728791635,-1.1802847366274523,1
-0.9125803155499131,0.9183787296562254,3
1.302723947252855,-0.6044542467675205,1
-1.0929099722342108,0.5035439009724892,0
0.241089703639794,0.6865537854960602,3
1.2666832320606114,0.19592296352564706,2
2.049111606731481,0.2499118518455968,2
-0.9968558903641337,0.8901554773261343,0
1.4387993954673373,-1.423242660185292,1
2.5328948967778064,-0.4904133817119627,2
-1.7626936420208799,0.11645082721256535,0
-0.10545124619879462,0.34880364704574207,3
0.9393826402474847,0.9400005876246804,3
0.8521682548678162,0.8377292249991894,3
-0.21327042647418643,1.526422031106929,3
1.1984597873512133,-0.9851602942109549,1
0.2783019961173182,-1.028501163902814,1
4.3986306715330326,0.9236594530823418,2
-1.2108818010814788,-0.20749007324872862,0
-0.1075103785220775,-0.2647429061244308,1
1.196702813502501,0.6897353698376012,3
0.6397349177355789,-1.5950887839953918,1
-0.23801087104440158,1.0397550549746437,3
-1.8128154366027922,0.07032993502599838,0
1.7317585370938515,0.35716135045737746,2
-1.9598065308751806,-0.2128660859301689,0
-0.6582750194466466,-0.4472370065720185,1
4.352992530512293,1.5775796631468593,2
0.1698406195178326,1.4370075515494696,3
1.1480919793519924,-0.2686038892350422,2
-2.050135453049676,0.3889723523757029,0
2.688057042484964,-0.9413097576036166,2
0.6186830494286739,-0.7943444004289661,1
1.6507678296455153,-0.28489693331795335,2
-1.1806054251314957,-1.5736652196170302,1
2.6773192967226698,1.3893550987629109,2
-0.21111040918714044,-0.4059863530811302,1
-1.7268561529853628,0.5976069291268771,0
-0.3939330059876575,0.08660428535474249,3
-1.214399166697062,0.6848760211261355,0
-0.25003522122511623,-0.7535773757791259,1
-0.7420147600728062,0.4991490860354053,3
-1.6295565530391711,0.27443140279289435,0
0.3787954149283878,0.6025929771029763,3
1.5047396354393117,-0.3384238450800444,2
2.7638703023996283,0.8859731849346387,2
1.26769187356415,-1.6996672773681354,1
2.1772734578802004,-0.3606940353088263,2
1.0400689212728949,-1.235571167504362,1
0.27987005591885744,-1.3280442884998207,1
-2.0524268448688487,0.27710548519310735,0
2.6496763648045025,-1.2361895454209684,2
-0.6092621191475862,0.5566402348291319,3
2.47888223224496,-0.058359652408182874,2
-1.1332142824565254,0.48357802062822286,0
-1.9944705703896757,0.10230190420157222,0
-0.3022503911224872,1.0011792950786036,3
-1.768346100606718,0.06899529873869789,0
-0.11059969660767272,-1.843173732913048,1
2.056033906402886,-0.49289342916314194,2
-2.0187457452590394,0.006698282095822147,0
-0.7416788923487564,-0.33971980942563407,0
-0.7434116072495633,-1.968006102729512,1
-0.07758762255821919,1.0787303269986157,3
-1.5683078542867064,-0.7322103450919095,0
-2.156005213171638,0.1610355031809164,0
1.6182075752952407,-0.8589012668725697,2
4.609895224510622,0.4622593167911518,2
-0.3587467956782419,0.9623139848329603,3
-1.537120141993388,0.29626543837332964,0
-0.9644881395580677,0.05726994633197552,0
0.13839924675501583,1.2929756732142241,3
0.7408291753036533,1.1096766088137406,3
-0.39896005927980766,0.18219863536947323,3
0.13818634057173534,1.2193210333702766,3
-1.59174592317363,0.695872988167575,0
2.230865475005288,1.76733421772488,2
-0.40365668588267806,-0.996219740834113,1
0.6359892108537635,1.14273634858955,3
-1.551582734225635,0.5703982702608519,0
-1.1515055275091397,-1.785957966427085,1
1.0067633821323914,-2.147643353240384,1
0.6032363125875052,1.5271591908170223,3
0.3871748115561421,0.12235850661776017,3
-1.30640686938312,0.18550977279984063,0
3.675589376988748,-0.15820619773807698,2
0.7440559247493646,-0.33687052412184215,1
0.2117617899162261,-0.8163703237030165,1
-2.3326984398615305,0.18189963722755348,0
1.0472827689479212,-0.36955345519995914,1
0.8248469144914049,-1.6088808678808566,1
-1.288856117431941,-0.751329381993068,0
-1.5413080288188723,0.21904497313302493,0
1.2859182176958697,-0.23833552052416127,2
-0.686615506434447,0.9068678363928562,3
-0.6946354239797236,0.18969495337762643,0
0.02576568686424238,0.18477573467565037,3
3.8532054204549704,0.13671606112797438,2
-0.8923846489991665,0.4267652156751992,0
-0.9823336799562165,-0.4807118737043372,0
3.292750160466987,0.47748458345471273,2
-0.14450142260955706,0.4412682555973058,3
-1.567332021165105,-1.2612847435149475,0
-1.9882685167827963,0.24637256311804634,0
-0.7274645320477058,0.552257089360455,3
-1.9109512254724985,0.4144991257509359,0
-1.2626152447049956,0.34266763518335436,0
-2.3805873414781655,-0.3665737191297403,0
1.9217760747532004,-0.4910629147447965,2
3.7174162365659686,-0.6462485733440384,2
2.1234981632943626,-0.21115784797349124,2
1.7243565448471336,0.6785705204394129,2
-0.1386159418501319,-0.1857574625824322,1
-0.5355457511321643,-2.071525299662072,1
3.1080147493958727,0.5623872321765885,2
-0.048635535628479595,1.0543504479453263,3
-1.1213803923723673,0.7557591952587805,0
2.674043766897038,-0.5741045051489049,2
